label,text
0,omg..its jst teusday  
0,  ummmmm i cant find it.  
0,Just heard that they found Sandra Cantu... She was only 8 yrs old  
0, Ive forgotten how to snoo-snoo  I wonder if snoo-snoo and I will ever meet again... 
0, wow that last tweet made me seem like a giant sexist...sorry about that  
0,"My bathtub drain is fired: it haz 1 job 2 do, &amp; it iz FAIL. I got all Drano on its ass, &amp; iz STILL NOT DRAINING. I wanna shower, dangit!!  "
0,stuck at home  
0, mine is 1/10  how do you get it up? 
0,Duckling in famous children's book stolen from Boston's Public Garden - The Boston Globe  via  OH NO!!  
0," Thank you! However, I hate to be on the same list that includes 2 convicts.   "
0,"Heading to Altrincham, again! Out of hours install  "
0,MORNING!!! Good im bloody knackered!!! Work is not for me today  HELPPP!!!! xxx 
0,  I don't have a garage.  But you can park in my driveway! 
0,  What happened? 
0,"&quot;On popular music&quot; by T.W.Adorno is probably the most difficult reading ever prescribed, I'm actually struggling to continue  "
0," - cant see the flowers falling  i dont have a camera, just my cellphone "
0,"We've been good. I'm not liking the snow right now, was getting used to the nice Spring-like weather.  How about you? "
0, What a pity YouTube is currently blocked in China.  I can't see the vids.  
0, what happened to your show it was the hightlight of my life  
0,This is the best leather sofa in the world!  It's in the office though which means I'm still here working  
0,Still 3 more days until my Internet gets uncapped  
0,"If he doesn't get better in a few days, he could have something lodged in his belly  "
0,i Love my atekinzz so much. &amp;&amp; i soo miss her..  
0,I wanna sneak into the zoo and play with the kitties  
0, oh no  hope you're not getting sick too! 
0, i dont think i can cause its my cousins birthday party  
0,"Our sweet little man just fell asleep while waiting up for daddy and big brother to get home!  Poor baby, he missed them so much today! "
0,the angel is going to miss the athlete this weekend  
0,trust is hard  
0,have watched that considering today. yaknow. shawnna tomomorrow;i need my bestfriend  
0,Grr i want to keep reading but if i do i wont have anything left to read  
0,"atekinzz, where in the world are you??  "
0, No! u supposed to be my date  
0,"pears &amp; Brie, bottle of Cabernet, and &quot;Win a Date With Tad Hamilton&quot;... oh gawwd my life flashed forward to when I'm 40 with my 75 cats  "
0,Crap. I need more dresses too.  
0, yeah! i know! it was horrible!!!! ugh. saddening.  
0, geez ur no fun are you  
0,I wanna be in a punk rock band again  
0, That's a lot of angst for a Tuesday afternoon  
0,I'm very glad Britney isn't crazy anymore! That was one hell of a show! Now I'm sad that it's over.  Next up...AP at Cook County! 
0,has a huuuge headache! omg I feel like crap!  
0, Sorry  
0, sorry...i was rooting for them too...  
0,"Man, that took forever.  "
0,  I see. 
0,I am listing more items on ebay to sell!  Takes forever..meanwhile Coleman is watching The Hills season premier without me..  
0,"Just got my presentation done, 23 slides done...  I'm crying for this week will be the hardest of all weeks. "
0,Just lost $160  
0,I don't like the previously on skins thing that starts at season two. I like it when it went straight into the intro like before  
0, ...i wish i was there...i'm pretty good at scaring the shit out of people  
0,Going to sound vain... but running out of my fav lip gloss  
0," never again will I click on a link that screams, &quot;I'm a spider, I'm a spider&quot;. I should have known better. yucky  "
0,Why is that when you have time off from work you get sick?  
0, Same iMac came out $320 more in Indonesia than the States.  
0,Dammit... I need to stop buying furniture  
0, no i was half asleep and turned off the laptop after that  
0,"Death is peaceful,  life however, bites  "
0, i think  lost the net ? sure hope not 
0,   and   - test footage with my girlfriend (in HD) The dark one is underxposed  
0,Such a tough game to watch tonight for State  Finally going to bed after also staying up to watch the season premiere of the Hills! 
0,Seems jRuby support for hpricot is now two versions behind  
0, Unlike my sister...I still don't have one  
0,Fraking app store is pissing me off    
0,Logging out. I need to study....  
0,anyone else having problems accessing TTB??? I cant get on!!!  
0,I strongly dislike people who make stupid comments and dont know the whole story  
0,"  i'm sorry Emma, is swarley a goldfish? i'm sad for u. "
0,"All my tweets are already gone, aren't they  Missed you guys tonight. "
0,Can't sleep again. Face is kinda swollen. Don't let me be allergic to the thing that'll get me to Thursday. School tomorrow? Doubtful.  
0," If Izzy's on the cat tree, she'll stare him down, but if she's on the floor, he chases and she runs.  "
0,I am officially banning godaddy.com from my comp. My head hurts from the small print AND I wasted $10 that could've happily gone to Boba  
0, pretty much just scary for me  
0, mines too... I'm finding it well hard to get fit...  
0,"Good morning! Ready 2 go, but I want 2 go back 2 bed  "
0,hates waiting for mails  
0,wheat bread from the dollar store just doesn't toast nicely  going over my taxes and calling it an early night 
0,"Why Kutner? I mean I knew something was going to happen to someone but it was so sad. I &lt;3 House and it was well done, but I'm still sad  "
0, aw ok goonite....   
0,ill so i cant go to the cinema!!  
0,Fell asleep . . . Really didn't mean too  *christina* 
0," hey, you remember that time we used to be friends?? ;)  ugh. vomit. sick.  i need sleep  "
0,my lymph nodes are as massive as rahm emanuel's balls right now  
0,Oh no my computer sucks. I don't think i'll be able to listen to the Xbox 360 Fancast tonite  
0,is missing playing my trumpet  
0,My throat is still really sore. I was meant to be going on a 5 day camp from Friday but not so sure now  
0, I know exactly how you feel!  
0,At work  
0,Well bed time now. 1 am. *sighs* Back to 6 am mornings for a week on Wednesday.  
0, Jesus Camp? Yeah...  
0," oh no! with everything that happened today, i forgot we were going dress shopping for the opera tomorrow.  "
0,Turtles are better than my Mac - lasts longer and moves faster  
0,I am soaked. This is not pleasant  
0, Sorry to hear about Maggie.    Thoughts to your mum. 
0, you may have to email this one to me  I hope you feel better. 
0, dead @ yu gettin on wen im leavin  
0, PLEASE TELL ME THAT'S SOMEWHERE CLOSE TO CALIFORNIA!!! LOL!  
0, where are you?  
0,stupid arranged marriages... i'll convert so you can marry me...love you!  
0," Well he said that he is a looser, and that is what the show implies  "
0,Poor Sandra Cantu &amp; the Cantu family! My prayers go out to them! What a sick world we live in. She was only 8  
0,fuck omg  austins always there though man &lt;3 love you 
0, I cried so hard when Matthew died  
0,sad that the 'feet' of my macbook just fell off : sad that the 'feet' of my macbook just fell off  
0, - why am I the last to find out about these things? Like that you're on the twitter too.  
0, absolutely not!!  
0, - Filled with curry  the true indian in me is coming out 
0,im soooo cold right now  
0, lol I kant believe cam got beat upp sooo embarasssiiiin  
0, Good Knight hun! Looking forward to ur tweets again! Hate that i keep missing out on the fun cuz of the time difference  
0,Tumblr: This is exactly how it feels wearing a ï¿½tieï¿½   
0, hahaa!! i just realized &quot;impune&quot; definitely isnt the word i wanted... dang. i'm so unclever.  
0,watching old videos of dance team and such... makes me miss it   
0,Wahh  no CSI anywhere! DVR'ed I Love Money 2 though - gonna watch it then sleep - Goodnight Tweeters&lt;3 
0,Struggling hard with Inventory  
0, Do you hate us?? Please don't  
0, haha im not THAT ballin. I still got bills to paaaaay  
0,I'm in one of those days when I really just want to work from home.  Crap.  
0, Wait...is it a game or just episodes? I'm so confused.  
0, HAHA. I cried...  I guess he did.... 
0,I don't get statistics!  Its all a bunch of mumbo jumbo for me. 
0," Got it, sadly, only works for UK &amp; US at the moment  "
0,Evicted  
0,doesn't enjoy learning CSS.  
0, Brian don't make me fuck u up LOL I replied 2 ur message...did u get my # ? I miss u  
0," I  dvr'd it and went to watch it, apparently the dish network went down SO I MISSED IT    I will have to catch a rerun! "
0, lmao. U may have to wait for another season to come thru. its summe boo. Hot nd dry ass weather  
0, I can't set my feet on the ground. The missing eyelid people might get me!   
0, my english professor would be ashamed.  
0,[-O] I wish the frogs weren't becoming extinct     
0,"Came home from Cross County, Tired as  "
0,I don't want to walk home in this snow. Who wants to pick me up?  
0," Lauren is being stubborn. she loves you, you love her.  I feel so bad for you, though. it made me cry  lol! "
0,is grouchy. and wants bmar  
0,"my heart is broken every morning dropping Foo at pre school, now i understand when moms say &quot;he has my heart broken&quot;.  "
0,Not feeling well and back hurts  
0,Im in the mood for some chocolate. I want..... Miniature Reeses cups. Now  
0,I can't take this heat! It's like an oven in here. I feel sick nwo  
0, Come to the chat  just 15 minutes  please?  
0,Boredd. Colddd  Internet keeps stuffing up 
0,"I had a horrible nightmare last night which affected my sleep, now I'm really tired  "
0,"im lonely  keep me company! 22 female, new york "
0, Lost  and it was St. Ignacius Prepatory School. Haha. 
0, yeah  it was really depressing... stuff like that gets to me 
0," No problem, tongue-in-cheek remark.  Lots of acronyms, but no NZ  "
0, hey you said matt was gonna go all ballistic... i was disappointed  good ep tho mostly 
0,ugh horrible ending to the sandra kantu story  prayers go out. 
0,  - I hate 2 B allergic  i want a puppy soo bad that i've already thought some cool names 
0,Morning folks 7.00 am ..yawn! Up &amp; away to see to horses - hope Twitter is better behaved today!  Last night was a travesty  
